time,ax,ay,az,wx,wy,wz,Bx,By,Bz
4.736095,-0.101,-0.2269,-0.8359,-1.1663,-0.0919,-0.0838,-34.8,-201.9,141.75
4.756095,-0.3884,0.2404,0.0654,-0.9283,-0.0919,-0.146,-34.8,-201.9,141.75
4.776095,-0.2587,0.5669,-0.2044,-0.9283,-0.0919,-0.146,-34.8,-201.9,141.75
4.796095,0.1363,0.04535,-0.93845,-0.9283,-0.0919,-0.146,-51.075,-221.7,140.85
4.816095,0.3287,-0.0062,-0.6285,-0.9767,-0.1423,-0.1054,-51.075,-221.7,140.85
4.836095,0.1724,0.5539,0.0283,-0.9767,-0.1423,-0.1054,-51.075,-221.7,140.85
4.856095,0.2537,-0.197,-0.1985,-0.9767,-0.1423,-0.1054,-51.075,-221.7,140.85
4.876095,-0.0658,-0.0366,0.0232,-0.9767,-0.1423,-0.1054,-104.85,-272.25,130.425
4.896095,-0.2837,-0.0425,-0.1843,-0.9613,-0.0748,-0.219,-104.85,-272.25,130.425
4.916095,-0.2282,0.4231,-0.4005,-0.9613,-0.0748,-0.219,-104.85,-272.25,130.425
4.936095,-0.01495,0.05855,-0.3058,-0.9613,-0.0748,-0.219,-160.95,-307.95,111.75
4.956095,0.1142,-0.4251,-0.1,-0.6655,-0.1463,-0.0773,-160.95,-307.95,111.75
4.976095,0.1238,-0.3526,0.0995,-0.6655,-0.1463,-0.0773,-160.95,-307.95,111.75
4.996095,0.1219,-0.0952,-0.2688,-0.6655,-0.1463,-0.0773,-242.25,-337.2,76.125
5.016095,0.1735,0.0522,-0.2344,-0.6655,-0.1463,-0.0773,-242.25,-337.2,76.125
5.036095,0.3965,0.3158,0.3069,-0.3896,-0.1246,-0.1481,-242.25,-337.2,76.125
5.056095,0.5836,0.0914,0.09545,-0.3896,-0.1246,-0.1481,-242.25,-337.2,76.125
5.076095,0.26,-0.4707,-0.1375,-0.3896,-0.1246,-0.1481,-286.2,-342.45,52.575
5.096095,-0.1577,-0.8264,-0.0498,-0.3865,0.0255,-0.1742,-286.2,-342.45,52.575
5.116095,-0.35135,-0.29095,0.1783,-0.3865,0.0255,-0.1742,-286.2,-342.45,52.575
5.136095,-0.2415,0.2728,-0.0362,-0.3865,0.0255,-0.1742,-287.4375,-341.4,51.9
5.156095,-0.1376,0.2415,-0.1473,-0.3865,0.0255,-0.1742,-288.675,-340.35,51.225
5.176095,-0.2824,0.3249,-0.1029,-0.3929,0.0027,-0.0669,-288.675,-340.35,51.225
5.196095,-0.3728,0.4668,0.5522,-0.3929,0.0027,-0.0669,-288.675,-340.35,51.225
5.216095,0.1557,0.4078,0.3183,-0.3929,0.0027,-0.0669,-289.275,-339.975,51.825
5.236095,0.6312,0.0433,-0.4129,-0.2837,-0.1147,-0.1138,-289.275,-339.975,51.825
5.256095,0.3305,-0.4945,-0.1775,-0.2837,-0.1147,-0.1138,-289.275,-339.975,51.825
5.276095,-0.2549,-0.4784,0.552,-0.2837,-0.1147,-0.1138,-287.775,-336.675,54.825
5.296095,-0.1309,0.0362,0.7951,-0.3122,-0.12075,-0.11915,-287.775,-336.675,54.825
5.316095,0.6157,-0.0595,-0.0651,-0.3407,-0.1268,-0.1245,-287.775,-336.675,54.825
5.336095,0.7859,-0.5423,0.4322,-0.3407,-0.1268,-0.1245,-287.775,-336.675,54.825
5.356095,0.042,-0.3674,1.4746,-0.3407,-0.1268,-0.1245,-283.65,-331.35,61.425
5.376095,-0.3219,-0.1113,1.0763,-0.3279,-0.1226,0.0417,-283.65,-331.35,61.425
5.396095,-0.336,-0.0386,-0.1166,-0.3279,-0.1226,0.0417,-283.65,-331.35,61.425
5.416095,-0.3071,-0.1969,0.4931,-0.3279,-0.1226,0.0417,-270.15,-322.8,75.675
5.436095,-0.7556,-0.0995,1.2421,-0.3279,-0.1226,0.0417,-270.15,-322.8,75.675
5.456095,-0.3239,-0.3732,0.3166,-0.722,-0.0553,-0.0003,-270.15,-322.8,75.675
5.476095,-0.1475,-0.3333,0.5159,-0.722,-0.0553,-0.0003,-270.15,-322.8,75.675
5.496095,-0.2691,0.0818,0.6158,-0.722,-0.0553,-0.0003,-218.55,-293.55,116.175
5.516095,-0.52365,0.23545,0.57405,-0.8095,-0.2866,0.1591,-218.55,-293.55,116.175
5.536095,-0.5867,0.2781,-0.2736,-0.8095,-0.2866,0.1591,-218.55,-293.55,116.175
