time,ax,ay,az,wx,wy,wz,Bx,By,Bz,Gain,Unnamed: 11,time_diff,acc_mag,acc_mag_filtered,label
4.403158,-0.3844,-0.3274,-0.454,0.0093,0.0012,0.1595,43.875,9.1688,-0.5813,84.5925,,0.018552000000000568,0.6790214429603826,1.5940432906461321,backward_fall
4.416248,-0.3844,-0.3274,-0.454,-0.2728,0.2358,-0.0996,43.875,9.1688,-0.5813,84.5925,,0.013090000000000046,0.6790214429603826,1.5578668746986546,backward_fall
4.421943,-0.0393,-1.1542,-0.0229,-0.2728,0.2358,-0.0996,43.875,9.1688,-0.5813,84.5925,,0.0056949999999993395,1.1550959007805368,1.518277397351573,backward_fall
4.434548,-0.0393,-1.1542,-0.0229,-0.2728,0.2358,-0.0996,43.875,9.1688,-0.5813,84.5925,,0.012605000000000643,1.1550959007805368,1.4750093667504092,backward_fall
4.438033,-0.0393,-1.1542,-0.0229,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,,0.0034849999999995163,1.1550959007805368,1.4275270985606163,backward_fall
4.441212,-0.0861,-2.1039,0.4917,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,,0.003179000000000265,2.1623083290779785,1.3751538829649816,backward_fall
4.46031,-0.4208,-1.6131,0.413,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,,0.019097999999999615,1.7174787480490115,1.3172828675850088,backward_fall
4.477912,-0.4208,-1.6131,0.413,-0.2728,0.2358,-0.0996,43.6875,9.0375,-0.1688,84.5925,,0.017602000000000118,1.7174787480490115,1.2536083675884264,backward_fall
4.479072,-0.4208,-1.6131,0.413,0.1414,-0.0367,-0.2546,43.6875,9.0375,-0.1688,84.5925,,0.001160000000000494,1.7174787480490115,1.1843174102290261,backward_fall
4.479834,-0.7578,-0.6532,-0.191,0.1414,-0.0367,-0.2546,43.6875,9.0375,-0.1688,84.5925,,0.0007619999999999294,1.0185342802282111,1.1101978164813975,backward_fall
4.490925,-0.7578,-0.6532,-0.191,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,,0.011090999999999518,1.0185342802282111,1.0326442831654499,backward_fall
4.498445,-0.528,0.2257,-0.4075,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,,0.007520000000000415,0.7041169931197514,0.9535690029362487,backward_fall
4.517125,0.2008,0.6795,-0.2263,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,,0.018679999999999808,0.7438095051826106,0.8752413881229721,backward_fall
4.526275,0.2008,0.6795,-0.2263,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,,0.009149999999999991,0.7438095051826106,0.8000892661130855,backward_fall
4.536769,0.4559,0.3676,0.1169,0.1414,-0.0367,-0.2546,43.6313,10.0688,0.8813,84.5925,,0.01049399999999956,0.5971935867036752,0.7304925992767142,backward_fall
4.540266,0.4559,0.3676,0.1169,-0.2973,-0.0513,-0.4001,43.6313,10.0688,0.8813,84.5925,,0.0034970000000003054,0.5971935867036752,0.6685943097575698,backward_fall
4.552294,0.4559,0.3676,0.1169,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,,0.012027999999999928,0.5971935867036752,0.6161450610139123,backward_fall
4.555606,0.1951,-0.4176,-0.0887,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,,0.0033120000000002037,0.46938412840657495,0.5743918690197853,backward_fall
4.574044,0.1951,-0.4176,-0.0887,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,,0.018437999999999732,0.46938412840657495,0.5440145734500026,backward_fall
4.575515,-0.2946,-0.516,-0.2469,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,,0.0014710000000004442,0.6434320243817524,0.5251092958140705,backward_fall
4.594299,-0.3703,-0.3557,0.0924,-0.2973,-0.0513,-0.4001,43.1063,11.1188,0.2812,84.5925,,0.018784000000000134,0.5217109736242856,0.51721389033346,backward_fall
4.604047,-0.3703,-0.3557,0.0924,-0.3534,0.0268,-0.1899,43.1063,11.1188,0.2812,84.5925,,0.009747999999999202,0.5217109736242856,0.5193673351115342,backward_fall
4.611073,-0.3703,-0.3557,0.0924,-0.3534,0.0268,-0.1899,43.1625,12.075,0.9188,84.5925,,0.007026000000000643,0.5217109736242856,0.5301936312974144,backward_fall
4.614839,-0.1598,-0.6892,0.1627,-0.3534,0.0268,-0.1899,43.1625,12.075,0.9188,84.5925,,0.003765999999999714,0.7259503908670345,0.5480011162867395,backward_fall
4.627591,-0.1598,-0.6892,0.1627,-0.3534,0.0268,-0.1899,43.1625,12.075,0.9188,84.5925,,0.012751999999999875,0.7259503908670345,0.5708894489275659,backward_fall
4.63242,-0.0406,-0.3023,0.0029,-0.3534,0.0268,-0.1899,43.1625,12.075,0.9188,81.9791,,0.004828999999999972,0.3050279659309946,0.5968586233935778,backward_fall
4.651679,-0.1541,0.5681,-0.2347,-0.3534,0.0268,-0.1899,43.1625,12.075,0.9188,81.9791,,0.019258999999999915,0.6336943348334432,0.6239174651418008,backward_fall
4.666131,-0.1541,0.5681,-0.2347,-0.373,0.0793,-0.1154,43.1625,12.075,0.9188,81.9791,,0.014452000000000353,0.6336943348334432,0.6501922229279368,backward_fall
4.671043,-0.1541,0.5681,-0.2347,-0.373,0.0793,-0.1154,43.1625,12.075,0.9188,81.9791,,0.0049120000000000275,0.6336943348334432,0.6740369505117384,backward_fall
4.672312,-0.3715,0.0229,0.2769,-0.373,0.0793,-0.1154,43.1625,12.075,0.9188,81.9791,,0.0012689999999997426,0.4639076093361694,0.6941455668986485,backward_fall
4.674004,-0.3715,0.0229,0.2769,-0.373,0.0793,-0.1154,43.7438,12.2063,-0.15,81.9791,,0.0016920000000002489,0.4639076093361694,0.7096620098964698,backward_fall
4.690115,-0.2486,-0.8977,0.3976,-0.373,0.0793,-0.1154,43.7438,12.2063,-0.15,81.9791,,0.016110999999999542,1.0127946534219068,0.7202805090479126,backward_fall
4.708792,0.1381,-0.813,-0.5638,-0.373,0.0793,-0.1154,43.7438,12.2063,-0.15,81.9791,,0.018677000000000277,0.9989549789655187,0.7263223595266988,backward_fall
4.718554,0.1381,-0.813,-0.5638,-0.373,0.0793,-0.1154,43.7438,12.2063,-0.15,81.9791,,0.00976200000000027,0.9989549789655187,0.7287700932861118,backward_fall
4.726732,0.1381,-0.813,-0.5638,-0.5844,0.0879,0.036,43.7438,12.2063,-0.15,81.9791,,0.008178000000000019,0.9989549789655187,0.7292387309487928,backward_fall
4.72812,0.206,-0.3665,-0.6969,-0.5844,0.0879,0.036,43.7438,12.2063,-0.15,81.9791,,0.0013879999999995007,0.8138967133488131,0.7298699834092194,backward_fall
4.731842,0.206,-0.3665,-0.6969,-0.5844,0.0879,0.036,43.725,12.2813,2.0438,81.9791,,0.0037220000000006692,0.8138967133488131,0.7331476759085193,backward_fall
4.747234,0.5926,-0.381,-0.2417,-0.5844,0.0879,0.036,43.725,12.2813,2.0438,81.9791,,0.015391999999999406,0.7448185349466003,0.741647085795364,backward_fall
4.766151,0.5926,-0.381,-0.2417,-0.5844,0.0879,0.036,43.725,12.2813,2.0438,81.9791,,0.018917000000000073,0.7448185349466003,0.7577434325649902,backward_fall
4.767561,0.0926,-0.2545,0.167,-0.5844,0.0879,0.036,43.725,12.2813,2.0438,81.9791,,0.0014099999999999113,0.3181729246809037,0.7833134342420822,backward_fall
4.785455,-0.4465,-0.1312,0.3557,-0.5844,0.0879,0.036,43.725,12.2813,2.0438,81.9791,,0.017894000000000077,0.585745832251498,0.8194678532385737,backward_fall
4.788757,-0.4465,-0.1312,0.3557,-0.6907,-0.0,-0.1753,43.725,12.2813,2.0438,81.9791,,0.0033020000000005822,0.585745832251498,0.866351378029529,backward_fall
4.79158,-0.4465,-0.1312,0.3557,-0.6907,-0.0,-0.1753,43.3313,12.1875,2.0438,81.9791,,0.002822999999999354,0.585745832251498,0.9230380974725305,backward_fall
4.804359,-0.9318,-0.5766,0.271,-0.6907,-0.0,-0.1753,43.3313,12.1875,2.0438,81.9791,,0.012779000000000096,1.1287868709371136,0.9875369784284228,backward_fall
4.814238,-0.9318,-0.5766,0.271,-0.6907,-0.0,-0.1753,43.3313,12.1875,2.0438,81.9791,,0.009878999999999749,1.1287868709371136,1.0569052756200858,backward_fall
4.825515,-0.6389,-1.1428,-0.0275,-0.6907,-0.0,-0.1753,43.3313,12.1875,2.0438,81.9791,,0.011277000000000648,1.309557673414959,1.1274529510974316,backward_fall
4.843952,0.0392,-1.2623,-0.0446,-0.6907,-0.0,-0.1753,43.3313,12.1875,2.0438,81.9791,,0.018436999999999593,1.2636958059596461,1.1950117413647041,backward_fall
4.850207,0.0392,-1.2623,-0.0446,-0.6907,-0.0,-0.1753,42.8813,13.35,2.9062,81.9791,,0.006255000000000344,1.2636958059596461,1.2552401573480179,non_fall
4.851271,0.0392,-1.2623,-0.0446,-0.5966,-0.022,-0.1508,42.8813,13.35,2.9062,81.9791,,0.0010639999999995098,1.2636958059596461,1.3039389599571651,non_fall
4.862035,0.0392,-1.2623,-0.0446,-0.5966,-0.022,-0.1508,42.8813,13.35,2.9062,81.9791,,0.010763999999999996,1.2636958059596461,1.3373569572614046,non_fall
4.865266,0.461,-1.2299,0.2044,-0.5966,-0.022,-0.1508,42.8813,13.35,2.9062,81.9791,,0.003231000000000428,1.329268358910269,1.3524710625789986,non_fall
4.881283,0.2124,-1.3943,0.3215,-0.5966,-0.022,-0.1508,42.8813,13.35,2.9062,81.9791,,0.016016999999999726,1.4465643781042032,1.347226000309501,non_fall
4.901308,-0.0862,-1.4456,0.0357,-0.5966,-0.022,-0.1508,42.8813,13.35,2.9062,81.9791,,0.020025000000000404,1.4486077074211636,1.3207183675445568,non_fall
4.909247,-0.0862,-1.4456,0.0357,-0.5966,-0.022,-0.1508,42.8813,13.35,2.9062,81.9791,,0.007938999999999474,1.4486077074211636,1.2733088290247376,non_fall
4.910121,-0.0862,-1.4456,0.0357,-0.5966,-0.022,-0.1508,42.5813,13.725,3.4313,81.9791,,0.0008740000000004855,1.4486077074211636,1.2066472246010844,non_fall
4.914311,-0.0862,-1.4456,0.0357,-0.4634,-0.0868,-0.1766,42.5813,13.725,3.4313,81.9791,,0.004189999999999472,1.4486077074211636,1.1235997248314953,non_fall
4.919454,0.039,-1.0659,-0.0715,-0.4634,-0.0868,-0.1766,42.5813,13.725,3.4313,81.9791,,0.005143000000000342,1.0690070439431165,1.0280752029982192,non_fall
4.938747,0.4343,-0.3249,-0.6627,-0.4634,-0.0868,-0.1766,42.5813,13.725,3.4313,79.1048,,0.019293000000000227,0.8563572794108777,0.9247590910697197,non_fall
4.957164,0.4343,-0.3249,-0.6627,-0.4634,-0.0868,-0.1766,42.5813,13.725,3.4313,79.1048,,0.01841699999999946,0.8563572794108777,0.8187753429740889,non_fall
4.958553,0.2076,-0.0906,-0.3401,-0.4634,-0.0868,-0.1766,42.5813,13.725,3.4313,79.1048,,0.0013890000000005287,0.4086246810950117,0.7153076929376777,non_fall
4.970414,0.2076,-0.0906,-0.3401,-0.4634,-0.0868,-0.1766,42.6562,13.7813,4.2563,79.1048,,0.011860999999999677,0.4086246810950117,0.6192173165152016,non_fall
4.975754,0.2076,-0.0906,-0.3401,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,,0.0053400000000003445,0.4086246810950117,0.5346941063185884,non_fall
4.976956,0.1582,-0.2757,0.0722,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,,0.0012020000000001474,0.3259609945990471,0.46497347270821016,non_fall
4.996108,0.0293,-0.2061,-0.1845,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,,0.019152000000000058,0.27816532853682535,0.41214137770580245,non_fall
5.007418,0.0293,-0.2061,-0.1845,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,,0.011309999999999931,0.27816532853682535,0.3770395504170862,non_fall
5.015342,-0.029,0.0829,-0.4161,-0.6076,-0.0355,0.0018,42.6562,13.7813,4.2563,79.1048,,0.007924000000000042,0.4252677039230701,0.3592726310767296,non_fall
5.030859,-0.029,0.0829,-0.4161,-0.6076,-0.0355,0.0018,42.5438,14.0813,4.0688,79.1048,,0.015517000000000003,0.4252677039230701,0.35731038672471727,non_fall
5.0338,-0.2373,0.044,0.0974,-0.6076,-0.0355,0.0018,42.5438,14.0813,4.0688,79.1048,,0.0029409999999998604,0.26025766079022533,0.3686717244671139,non_fall
5.038729,-0.2373,0.044,0.0974,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,,0.004928999999999739,0.26025766079022533,0.39017353362710866,non_fall
5.052566,-0.2373,0.044,0.0974,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,,0.013836999999999655,0.26025766079022533,0.4182258210568142,non_fall
5.05477,-0.1131,-0.4237,0.0122,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,,0.002204000000000761,0.43870507177373735,0.44915299342441023,non_fall
5.072919,0.3931,-0.5301,-0.2688,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,,0.018148999999999305,0.7125917905785893,0.4795175754442319,non_fall
5.091275,0.7174,-0.3505,0.0914,-0.7334,0.0036,-0.0323,42.5438,14.0813,4.0688,79.1048,,0.018356000000000705,0.8036584909026968,0.5064177519906103,non_fall
5.092909,0.7174,-0.3505,0.0914,-0.7334,0.0036,-0.0323,42.5438,14.1938,4.0688,79.1048,,0.0016339999999992472,0.8036584909026968,0.5277271126561767,non_fall
5.100185,0.7174,-0.3505,0.0914,-0.7334,0.0036,-0.0323,42.5438,14.1938,4.0688,79.1048,,0.00727600000000006,0.8036584909026968,0.542247409031934,non_fall
5.101517,0.7174,-0.3505,0.0914,-0.8299,0.0793,0.08,42.5438,14.1938,4.0688,79.1048,,0.001332000000000555,0.8036584909026968,0.5497542580207175,non_fall
5.110195,0.5836,-0.3563,0.2709,-0.8299,0.0793,0.08,42.5438,14.1938,4.0688,79.1048,,0.008677999999999741,0.7354763490418982,0.5509298657999673,non_fall
5.129587,0.2226,-0.2296,0.1623,-0.8299,0.0793,0.08,42.5438,14.1938,4.0688,79.1048,,0.019391999999999854,0.3586198683843381,0.5471929974913953,non_fall
5.148642,0.2226,-0.2296,0.1623,-0.8299,0.0793,0.08,42.5438,14.1938,4.0688,79.1048,,0.019054999999999822,0.3586198683843381,0.5404516630564292,non_fall
5.15069,0.0836,-0.2012,0.1234,-0.8299,0.0793,0.08,42.5438,14.1938,4.0688,79.1048,,0.002048000000000272,0.25039560699021857,0.5328153867670612,non_fall
5.151613,0.0836,-0.2012,0.1234,-0.8299,0.0793,0.08,43.425,14.0438,4.2375,79.1048,,0.0009230000000002292,0.25039560699021857,0.5263085723505517,non_fall
5.162623,0.0836,-0.2012,0.1234,-0.8238,0.0513,-0.0153,43.425,14.0438,4.2375,79.1048,,0.011009999999999742,0.25039560699021857,0.522623022523434,non_fall
5.168234,0.2308,-0.457,-0.1753,-0.8238,0.0513,-0.0153,43.425,14.0438,4.2375,79.1048,,0.005611000000000033,0.5411540723306071,0.5229373974471635,non_fall
5.188833,0.2639,-0.2791,-0.4055,-0.8238,0.0513,-0.0153,43.425,14.0438,4.2375,79.1048,,0.020598999999999812,0.5585429884977521,0.5278174437220318,non_fall
5.195962,0.2639,-0.2791,-0.4055,-0.8238,0.0513,-0.0153,43.425,14.0438,4.2375,79.1048,,0.007128999999999941,0.5585429884977521,0.5371969682416735,non_fall
5.206876,0.4274,-0.3891,-0.1641,-0.8238,0.0513,-0.0153,43.425,14.0438,4.2375,79.1048,,0.010914000000000534,0.6008314073015825,0.5504291513197808,non_fall
5.211871,0.4274,-0.3891,-0.1641,-0.8238,0.0513,-0.0153,42.5438,13.65,6.5625,79.1048,,0.004995000000000083,0.6008314073015825,0.5663925040564537,non_fall
5.225843,0.4274,-0.3891,-0.1641,-0.8202,0.1209,0.0067,42.5438,13.65,6.5625,84.0445,,0.013971999999999873,0.6008314073015825,0.5836347749751475,non_fall
5.229719,0.2702,-0.4493,0.1059,-0.8202,0.1209,0.0067,42.5438,13.65,6.5625,84.0445,,0.0038759999999999906,0.534876939117775,0.600539380088833,non_fall
5.244392,0.2702,-0.4493,0.1059,-0.8202,0.1209,0.0067,42.5438,13.65,6.5625,84.0445,,0.014673000000000158,0.534876939117775,0.6155007270352953,non_fall
5.245913,0.2408,-0.6359,-0.2069,-0.8202,0.1209,0.0067,42.5438,13.65,6.5625,84.0445,,0.0015209999999994395,0.7107468325641698,0.6270959563195883,non_fall
5.264513,0.289,-0.3547,-0.501,-0.8202,0.1209,0.0067,42.5438,13.65,6.5625,84.0445,,0.018600000000000172,0.6784792480245803,0.634240504936174,non_fall
5.274611,0.289,-0.3547,-0.501,-0.8202,0.1209,0.0067,42.5438,13.5,7.3875,84.0445,,0.010098000000000162,0.6784792480245803,0.636313902823641,non_fall
5.282404,0.4935,-0.3206,-0.6939,-0.8202,0.1209,0.0067,42.5438,13.5,7.3875,84.0445,,0.007792999999999495,0.909848240092819,0.6332417236782555,non_fall
5.28676,0.4935,-0.3206,-0.6939,-0.9008,0.2113,0.0275,42.5438,13.5,7.3875,84.0445,,0.004356000000000471,0.909848240092819,0.6255210537998578,non_fall
5.291535,0.4935,-0.3206,-0.6939,-0.9008,0.2113,0.0275,42.5438,13.5,7.3875,84.0445,,0.00477499999999953,0.909848240092819,0.6141812196296941,non_fall
5.301677,0.3983,-0.2276,-0.3581,-0.9008,0.2113,0.0275,42.5438,13.5,7.3875,84.0445,,0.010142000000000095,0.5819624214672284,0.6006796436917223,non_fall
5.321149,-0.1387,-0.1949,-0.047,-0.9008,0.2113,0.0275,42.5438,13.5,7.3875,84.0445,,0.019472000000000378,0.24378822777156406,0.5867443904793541,non_fall
5.331147,-0.1387,-0.1949,-0.047,-0.9008,0.2113,0.0275,42.525,13.5188,8.8313,84.0445,,0.009997999999999507,0.24378822777156406,0.5741873263527968,non_fall
5.341784,-0.1387,-0.1949,-0.047,-0.9008,0.2113,0.0275,42.525,13.5188,8.8313,84.0445,,0.010637000000000008,0.24378822777156406,0.564719519119611,non_fall
5.344777,-0.4112,-0.0985,-0.1691,-0.9008,0.2113,0.0275,42.525,13.5188,8.8313,84.0445,,0.0029930000000000234,0.455392687688329,0.5597991014022633,non_fall
5.350349,-0.4112,-0.0985,-0.1691,-0.919,0.1429,-0.1583,42.525,13.5188,8.8313,84.0445,,0.00557199999999991,0.455392687688329,0.560531269400281,non_fall
5.359102,-0.1264,-0.5887,-0.6229,-0.919,0.1429,-0.1583,42.525,13.5188,8.8313,84.0445,,0.008753000000000455,0.8663423457271381,0.5676248376311371,non_fall
5.378079,0.2925,-0.4784,-0.4666,-0.919,0.1429,-0.1583,42.525,13.5188,8.8313,84.0445,,0.018976999999999578,0.7294781490901561,0.58139574843565,non_fall
5.387423,0.2925,-0.4784,-0.4666,-0.919,0.1429,-0.1583,42.525,13.5188,8.8313,84.0445,,0.009344000000000463,0.7294781490901561,0.6017996458624718,non_fall
5.391074,0.2925,-0.4784,-0.4666,-0.919,0.1429,-0.1583,42.2063,13.7438,10.3125,84.0445,,0.0036509999999996268,0.7294781490901561,0.6284748363852514,non_fall
5.397965,0.3829,-0.3744,0.1784,-0.919,0.1429,-0.1583,42.2063,13.7438,10.3125,84.0445,,0.0068910000000004246,0.5644593253725196,0.6607823473604314,non_fall
5.411777,0.3829,-0.3744,0.1784,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,,0.013811999999999713,0.5644593253725196,0.6978377276800263,non_fall
5.418128,0.2647,-0.9267,-0.0804,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,,0.00635100000000044,0.9671107175499607,0.7385358577501039,non_fall
5.43524,0.2647,-0.9267,-0.0804,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,,0.017112000000000016,0.9671107175499607,0.7815733848440093,non_fall
5.436676,-0.2759,-0.2506,-0.2511,-1.0363,0.2271,-0.2596,42.2063,13.7438,10.3125,84.0445,,0.0014359999999999928,0.44941337318775904,0.8254743922135435,non_fall
5.451296,-0.2759,-0.2506,-0.2511,-1.0363,0.2271,-0.2596,41.8125,13.5938,11.1562,84.0445,,0.014619999999999855,0.44941337318775904,0.8686258590025596,non_fall
5.455966,-0.9256,-0.3302,-0.4658,-1.0363,0.2271,-0.2596,41.8125,13.5938,11.1562,84.0445,,0.004669999999999952,1.0875371441932455,0.9093303226666598,non_fall
5.473698,-0.9256,-0.3302,-0.4658,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,,0.017731999999999637,1.0875371441932455,0.9458807196212883,non_fall
5.480955,-0.8079,-0.1637,-0.5775,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,,0.007257000000000069,1.0064821657635072,0.976655447647193,non_fall
5.482709,-0.8079,-0.1637,-0.5775,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,,0.0017540000000000333,1.0064821657635072,1.0002244390974946,non_fall
5.493465,-0.214,-0.3665,0.8173,-1.2441,0.0806,-0.3097,41.8125,13.5938,11.1562,84.0445,,0.010755999999999766,0.9209221139705572,1.0154542891199347,non_fall
5.510749,-0.214,-0.3665,0.8173,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.0445,,0.017284000000000077,0.9209221139705572,1.0216020474534455,non_fall
5.512243,0.6763,-1.0162,0.4003,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.0445,,0.0014940000000001064,1.284633885587641,1.0183893716294172,non_fall
5.530429,0.6763,-1.0162,0.4003,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.6759,,0.018186000000000035,1.284633885587641,1.0060490800397914,non_fall
5.532315,0.7171,-0.5674,-0.0962,-1.2441,0.0806,-0.3097,41.2125,13.7438,12.6188,84.6759,,0.0018859999999998323,0.9194724628829294,0.985336108543011,non_fall
5.535042,0.7171,-0.5674,-0.0962,-1.1646,0.039,-0.234,41.2125,13.7438,12.6188,84.6759,,0.002727000000000146,0.9194724628829294,0.9574974371247443,non_fall
5.551105,0.5792,-0.641,0.0149,-1.1646,0.039,-0.234,41.2125,13.7438,12.6188,84.6759,,0.01606299999999994,0.8640460925205322,0.9242014471878173,non_fall
5.570268,0.2695,-0.825,-0.2054,-1.1646,0.039,-0.234,41.2125,13.7438,12.6188,84.6759,,0.019163000000000707,0.8918769029412074,0.8874335063236978,non_fall
5.573885,0.2695,-0.825,-0.2054,-1.1646,0.039,-0.234,41.0063,13.5375,14.6063,84.6759,,0.003616999999999315,0.8918769029412074,0.8493679938479534,non_fall
5.578169,0.2695,-0.825,-0.2054,-1.1646,0.039,-0.234,41.0063,13.5375,14.6063,84.6759,,0.0042840000000001766,0.8918769029412074,0.8122271424211964,non_fall
5.588222,-0.1228,-0.4891,-0.4786,-1.1646,0.039,-0.234,41.0063,13.5375,14.6063,84.6759,,0.01005300000000009,0.6952385274134338,0.7781361566581331,non_fall
5.598741,-0.1228,-0.4891,-0.4786,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,,0.01051900000000039,0.6952385274134338,0.7489839516385088,non_fall
5.608584,-0.4825,-0.2911,-0.4198,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,,0.009842999999999158,0.7026930339771413,0.7262995607326406,non_fall
5.62683,-0.4825,-0.2911,-0.4198,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,,0.01824600000000043,0.7026930339771413,0.7111545631569856,non_fall
5.629377,-0.3161,-0.344,-0.1754,-1.2661,0.0353,-0.3158,41.0063,13.5375,14.6063,84.6759,,0.002546999999999855,0.4990194084401928,0.7041008623216473,non_fall
5.63103,-0.3161,-0.344,-0.1754,-1.2661,0.0353,-0.3158,42.2063,14.4,13.4813,84.6759,,0.0016530000000001266,0.4990194084401928,0.705150861214171,non_fall
5.646426,0.2941,-0.4649,-0.3645,-1.2661,0.0353,-0.3158,42.2063,14.4,13.4813,84.6759,,0.015395999999999965,0.6599144414240379,0.7138035624047813,non_fall
5.659847,0.2941,-0.4649,-0.3645,-1.4127,0.2271,-0.1277,42.2063,14.4,13.4813,84.6759,,0.013421000000000127,0.6599144414240379,0.7291147370785825,non_fall
5.665939,0.5333,-0.4451,-0.7852,-1.4127,0.2271,-0.1277,42.2063,14.4,13.4813,84.6759,,0.006091999999999764,1.0483615502296906,0.7498020561082587,non_fall
5.673967,0.5333,-0.4451,-0.7852,-1.4127,0.2271,-0.1277,42.2063,14.4,13.4813,84.6759,,0.008028000000000368,1.0483615502296906,0.7743689792828004,non_fall
5.684523,0.372,-0.6338,-0.6529,-1.4127,0.2271,-0.1277,42.2063,14.4,13.4813,84.6759,,0.010556000000000232,0.9830385801177898,0.8012276632552571,non_fall
5.690664,0.372,-0.6338,-0.6529,-1.4127,0.2271,-0.1277,40.4438,13.7625,16.8375,84.6759,,0.006140999999999508,0.9830385801177898,0.8288038001911341,non_fall
5.703142,-0.0054,-0.4864,-0.4117,-1.4127,0.2271,-0.1277,40.4438,13.7625,16.8375,84.6759,,0.012477999999999767,0.6372683971451903,0.8556149854090049,non_fall
5.72189,-0.0054,-0.4864,-0.4117,-1.4127,0.2271,-0.1277,40.4438,13.7625,16.8375,84.6759,,0.01874800000000043,0.6372683971451903,0.8803255515507524,non_fall
5.723252,-0.0054,-0.4864,-0.4117,-1.6522,0.011,-0.2853,40.4438,13.7625,16.8375,84.6759,,0.0013619999999994192,0.6372683971451903,0.9017897470195715,non_fall
5.724246,-0.1533,-0.1628,-0.2762,-1.6522,0.011,-0.2853,40.4438,13.7625,16.8375,84.6759,,0.0009940000000003835,0.35537468958832735,0.9190974263379045,non_fall
5.745484,-1.2581,-0.3378,0.4201,-1.6522,0.011,-0.2853,40.4438,13.7625,16.8375,84.6759,,0.021238000000000312,1.3687251221483443,0.9316304438458427,non_fall
5.75093,-1.2581,-0.3378,0.4201,-1.6522,0.011,-0.2853,39.5813,13.1063,18.3188,84.6759,,0.005446000000000062,1.3687251221483443,0.9391256055768745,non_fall
5.761933,-0.7322,-0.5423,0.7637,-1.6522,0.011,-0.2853,39.5813,13.1063,18.3188,84.6759,,0.011002999999999652,1.188883434151557,0.941727052809453,non_fall
5.769406,-0.7322,-0.5423,0.7637,-1.6522,0.011,-0.2853,39.5813,13.1063,18.3188,84.6759,,0.007473000000000063,1.188883434151557,0.9400050281687714,non_fall
5.779774,-0.2618,-0.2274,0.7102,-1.6522,0.011,-0.2853,39.5813,13.1063,18.3188,84.6759,,0.01036799999999971,0.7903379277245904,0.9349234879479982,non_fall
5.784271,-0.2618,-0.2274,0.7102,-1.5984,-0.193,-0.6322,39.5813,13.1063,18.3188,84.6759,,0.004497000000000639,0.7903379277245904,0.9277528590485774,non_fall
5.799468,-0.1909,-0.0192,0.8752,-1.5984,-0.193,-0.6322,39.5813,13.1063,18.3188,84.6759,,0.015196999999999683,0.8959835322147388,0.9199384861631327,non_fall
5.811488,-0.1909,-0.0192,0.8752,-1.5984,-0.193,-0.6322,39.3938,12.6375,19.6688,84.6759,,0.012019999999999698,0.8959835322147388,0.9129437439194144,non_fall
5.816722,-0.1909,-0.0192,0.8752,-1.5984,-0.193,-0.6322,39.3938,12.6375,19.6688,84.6759,,0.005234000000000627,0.8959835322147388,0.9080882970145366,non_fall
5.81742,-0.3751,0.3234,1.0147,-1.5984,-0.193,-0.6322,39.3938,12.6375,19.6688,84.6759,,0.0006979999999998654,1.1291163181886974,0.9063995097551623,non_fall
