time,ax,ay,az,wx,wy,wz,Bx,By,Bz
4.45585,0.2464,-0.1884,-0.07,-0.1759,0.1497,-0.3112,31.05,-2.4,51
4.47585,0.1001,-0.2998,-0.266,-0.2727,0.212,-0.378,31.05,-2.4,51
4.49585,0.4316,-0.2258,0.1256,-0.2727,0.212,-0.378,31.05,-2.4,51
4.51585,0.4417,-0.01035,0.06255,-0.2727,0.212,-0.378,30.825,-3.225,48.675
4.53585,0.13375,-0.0068,-0.1009,-0.2727,0.212,-0.378,30.825,-3.225,48.675
4.55585,-0.2172,0.191,-0.2288,-0.2911,0.2746,-0.3844,30.825,-3.225,48.675
4.57585,-0.3394,0.2184,-0.1523,-0.2911,0.2746,-0.3844,29.325,-4.35,46.2
4.59585,-0.3327,0.6642,0.0044,-0.2911,0.2746,-0.3844,29.325,-4.35,46.2
4.61585,-0.0345,0.6379,-0.3678,-0.2352,0.3804,-0.4186,29.325,-4.35,46.2
4.63585,-0.1282,0.1005,-0.5547,-0.2352,0.3804,-0.4186,29.325,-4.35,46.2
4.65585,0.4121,0.2522,-0.3895,-0.2352,0.3804,-0.4186,28.05,-4.35,43.275
4.67585,0.1967,0.4649,-0.6,-0.33095,0.3019,-0.4227,28.05,-4.35,43.275
4.69585,-0.25285,0.51185,0.01245,-0.4267,0.2234,-0.4268,28.05,-4.35,43.275
4.71585,-0.9317,0.8493,0.7537,-0.4267,0.2234,-0.4268,28.0125,-5.2875,42.1875
4.73585,-0.5624,-0.0586,-0.3583,-0.4267,0.2234,-0.4268,27.975,-6.225,41.1
4.75585,-0.7819,-0.3559,0.1255,-0.5789,-0.0234,-0.3381,27.975,-6.225,41.1
4.77585,-0.2507,0.1826,1.4135,-0.5789,-0.0234,-0.3381,27.975,-6.225,41.1
4.79585,0.0206,-0.0712,0.6309,-0.5789,-0.0234,-0.3381,28.35,-9.6,41.25
4.81585,0.1386,-0.613,0.17945,-0.4461,-0.1796,-0.3697,28.35,-9.6,41.25
4.83585,0.09865,-0.716,-0.19045,-0.4461,-0.1796,-0.3697,28.35,-9.6,41.25
4.85585,-0.2056,-0.3127,0.1759,-0.4461,-0.1796,-0.3697,28.05,-12.45,41.925
4.87585,-0.2053,0.2017,0.3233,-0.4461,-0.1796,-0.3697,28.05,-12.45,41.925
4.89585,-0.26395,0.25915,-0.00335,-0.3887,0.0052,-0.4505,28.05,-12.45,41.925
4.91585,-0.2079,0.1637,-0.6911,-0.3887,0.0052,-0.4505,28.05,-12.45,41.925
4.93585,0.0677,0.7849,-0.4729,-0.3887,0.0052,-0.4505,28.125,-13.125,41.025
4.95585,0.6975,1.2052,-0.1059,-0.4284,-0.04665,-0.43835,28.125,-13.125,41.025
4.97585,-0.0365,1.3269,0.5702,-0.4681,-0.0985,-0.4262,28.125,-13.125,41.025
4.99585,-0.5638,0.9695,0.5883,-0.4681,-0.0985,-0.4262,28.0875,-13.725,40.1625
5.01585,-1.451,0.6632,1.1378,-0.4681,-0.0985,-0.4262,28.05,-14.325,39.3
5.03585,-1.213,0.4108,1.2685,-0.7145,-0.3425,-0.532,28.05,-14.325,39.3
5.05585,-0.4922,-0.264,1.7156,-0.7145,-0.3425,-0.532,28.05,-14.325,39.3
5.07585,-0.0537,-1.1315,1.5342,-0.7145,-0.3425,-0.532,28.875,-14.85,40.275
5.09585,0.1291,-1.3571,1.0405,-0.7145,-0.3425,-0.532,28.875,-14.85,40.275
5.11585,-1.2386,-0.2953,-0.514,-0.7568,-0.4592,-0.3865,28.875,-14.85,40.275
5.13585,-0.6347,0.7586,-0.0591,-0.7568,-0.4592,-0.3865,29.55,-16.575,40.7625
5.15585,0.4603,0.9143,0.4207,-0.7568,-0.4592,-0.3865,30.225,-18.3,41.25
5.17585,2.1308,-0.7689,1.3097,-1.1573,-0.3746,-0.3966,30.225,-18.3,41.25
5.19585,1.9295,-1.6629,2.3837,-1.1573,-0.3746,-0.3966,30.225,-18.3,41.25
5.21585,-0.4906,-1.1533,1.4458,-1.1573,-0.3746,-0.3966,29.025,-30.525,43.725
5.23585,-2.0841,-0.6014,0.9832,-1.1215,-0.1616,-0.4878,29.025,-30.525,43.725
5.25585,-1.2861,-0.3943,0.4172,-1.1215,-0.1616,-0.4878,29.025,-30.525,43.725
5.27585,0.7673,-0.366,-0.8787,-1.1215,-0.1616,-0.4878,27.675,-39.2625,46.3875
5.29585,1.48775,-1.66575,-0.9159,-1.1215,-0.1616,-0.4878,26.325,-48,49.05
5.31585,0.0124,-1.3075,-1.0156,-0.3558,-0.2778,-0.1271,26.325,-48,49.05
5.33585,-1.5366,-0.453,-1.1637,-0.3558,-0.2778,-0.1271,22.8375,-57,54.2625
5.35585,-0.2666,0.593,-2.8287,-0.3558,-0.2778,-0.1271,19.35,-66,59.475
5.37585,0.7979,0.7564,-1.2694,0.39,0.3844,0.1837,19.35,-66,59.475
5.39585,0.0813,0.9889,0.6238,0.39,0.3844,0.1837,19.35,-66,59.475
5.41585,-0.771,0.517,0.5134,0.39,0.3844,0.1837,1.95,-105,75.525
5.43585,-1.1487,-0.172,-0.3667,0.39,0.3844,0.1837,1.95,-105,75.525
5.45585,1.4185,-0.5711,-0.2947,0.5872,-0.004,0.377,1.95,-105,75.525
5.47585,0.5583,-0.3048,-1.4708,0.5872,-0.004,0.377,-8.6625,-153.5625,82.4625
5.49585,0.3015,-0.6649,-1.6109,0.5872,-0.004,0.377,-19.275,-202.125,89.4
